,0
17794,n15060688
17795,n02984469
17796,n03361297
17797,n03424204
17798,n03270165
17799,n11611087
17800,n03360300
17801,n02564270
17802,n03218446
17803,n11777080
17804,n09871867
17805,n03643907
17806,n03054901
17807,n10336411
17808,n12775717
17809,n03333711
17810,n11611561
17811,n11549245
17812,n12181612
17813,n09756961
17814,n03864356
17815,n02522866
17816,n12898342
17817,n03995265
17818,n03138344
17819,n02661017
17820,n04422875
17821,n09660240
17822,n04339062
17823,n07742605
17824,n12534862
17825,n10306004
17826,n02299846
17827,n10248008
17828,n04532504
17829,n09919451
17830,n03005033
17831,n12121033
17832,n04505345
17833,n02971691
17834,n02378541
17835,n03206405
17836,n03528901
17837,n03063073
17838,n12278650
17839,n03194992
17840,n12873341
17841,n04499810
17842,n03443543
17843,n11741175
17844,n02658811
17845,n03043274
17846,n11851578
17847,n12015221
17848,n11737534
17849,n02339376
17850,n09815455
17851,n04190464
17852,n09851165
17853,n11964848
17854,n01790812
17855,n09411295
17856,n12812478
17857,n03782794
17858,n15062057
17859,n11759853
17860,n10168012
17861,n09806944
17862,n03555996
17863,n04503593
17864,n09971839
17865,n12649866
17866,n12159942
17867,n10467395
17868,n12765846
17869,n12983961
17870,n01732614
17871,n09917345
17872,n02573704
17873,n00449054
17874,n12135049
17875,n01646388
17876,n11752937
17877,n02213543
17878,n13123841
17879,n12251001
17880,n09990415
17881,n10180923
17882,n13209460
17883,n12537253
17884,n04454792
17885,n04610013
17886,n09454412
17887,n09656077
17888,n01575401
17889,n13177048
17890,n02297442
17891,n10433452
17892,n11625804
17893,n03548195
17894,n10360747
17895,n04614844
17896,n10365514
17897,n01912454
17898,n11882426
17899,n12991184
17900,n12116734
17901,n01564217
17902,n10499857
17903,n03784896
17904,n12840362
17905,n02782778
17906,n12990597
17907,n10506915
17908,n09633969
17909,n02278463
17910,n10246395
17911,n10091861
17912,n11779300
17913,n11828973
17914,n02525703
17915,n12110085
17916,n12240965
17917,n04419642
17918,n01964441
17919,n10326776
17920,n09736945
17921,n02667244
17922,n10139077
17923,n12110778
17924,n04394031
17925,n10243872
17926,n03930229
17927,n12350032
17928,n00470966
17929,n02990373
17930,n12139921
17931,n02389943
17932,n03192907
17933,n03399677
17934,n10530571
17935,n09456207
17936,n02752199
17937,n11548728
17938,n00448748
17939,n03485309
17940,n11752798
17941,n03480579
17942,n10559996
17943,n09954355
17944,n12730370
17945,n10502329
17946,n10345100
17947,n10524223
17948,n11660300
17949,n11686912
17950,n12470092
17951,n04325041
17952,n12298165
17953,n04390483
17954,n07750736
17955,n02664285
17956,n02147173
17957,n09726811
17958,n12899752
17959,n02586238
17960,n03778459
17961,n04115802
17962,n11806369
17963,n04435180
17964,n11878633
17965,n13118330
17966,n02289307
17967,n02976552
17968,n12549005
17969,n04022708
17970,n03167153
17971,n09636339
17972,n01552034
17973,n03999621
17974,n09958292
17975,n02910964
17976,n04232437
17977,n12335664
17978,n10498816
17979,n10753182
17980,n12368451
17981,n03082656
17982,n03082127
17983,n10252075
17984,n03070059
17985,n09861599
17986,n12795555
17987,n03953020
17988,n10313441
17989,n10645223
17990,n10586265
17991,n01458746
17992,n12866002
17993,n10553140
17994,n10753989
17995,n04209613
17996,n12399656
17997,n09955406
17998,n10382480
17999,n03685486
18000,n11599324
18001,n02645691
18002,n12702124
18003,n02980625
18004,n11809271
18005,n12243693
18006,n03924532
18007,n03976105
18008,n06276697
18009,n12407222
18010,n03268311
18011,n02555863
18012,n09837459
18013,n12857204
18014,n10574311
18015,n03492087
18016,n12665659
18017,n12335937
18018,n09744834
18019,n06267564
18020,n03775636
18021,n10654827
18022,n10711766
18023,n03652100
18024,n10371221
18025,n03295928
18026,n12228387
18027,n04332074
18028,n09617696
18029,n02296276
18030,n12198793
18031,n12507379
18032,n10437137
18033,n02261419
18034,n03887899
18035,n12430471
18036,n09475925
18037,n03049782
18038,n10433737
18039,n09303528
18040,n03967270
18041,n10306496
18042,n04245847
18043,n10559508
18044,n10097842
18045,n09976728
18046,n10719036
18047,n02561514
18048,n02687682
18049,n10281896
18050,n04278447
18051,n03908111
18052,n12527738
18053,n03039493
18054,n02890513
18055,n09652149
18056,n02686227
18057,n03834604
18058,n10421470
18059,n03339296
18060,n01746952
18061,n09830759
18062,n10190122
18063,n12500309
18064,n10050043
18065,n10240235
18066,n03814817
18067,n10191388
18068,n09878921
18069,n04231272
18070,n09981278
18071,n01673282
18072,n04113968
18073,n04101375
18074,n01615703
18075,n01897426
18076,n10093818
18077,n12758014
18078,n02578771
18079,n09748101
18080,n12306938
18081,n03410938
18082,n12907671
18083,n03019685
18084,n12907857
18085,n12123648
18086,n04130566
18087,n13177529
18088,n01493146
18089,n05263183
18090,n12870535
18091,n03087521
18092,n12785724
18093,n03033986
18094,n12119099
18095,n12091953
18096,n12273939
18097,n11899921
18098,n02328429
18099,n02972934
18100,n12466727
18101,n01967963
18102,n03090437
18103,n10442417
18104,n12078172
18105,n09894445
18106,n03332989
18107,n12038038
18108,n12050533
18109,n02838577
18110,n04095938
18111,n03989447
18112,n04367371
18113,n13184394
18114,n02961544
18115,n01527917
18116,n04506994
18117,n09610405
18118,n11966385
18119,n12251740
18120,n10705615
18121,n11935953
18122,n10657306
18123,n13182937
18124,n04324120
18125,n14977188
18126,n12161577
18127,n12961393
18128,n04577567
18129,n12373100
18130,n12960378
18131,n04470741
18132,n03144156
18133,n09613690
18134,n07751737
18135,n10753061
18136,n12764507
18137,n03391613
18138,n12793494
18139,n13066448
18140,n03868044
18141,n09771435
18142,n04243251
18143,n02538562
18144,n10621400
18145,n12720200
18146,n13067330
18147,n10437698
18148,n03683708
18149,n03626272
18150,n02705201
18151,n11774513
18152,n12616996
18153,n02047045
18154,n12261359
18155,n11771746
18156,n10665302
18157,n02772554
18158,n09638875
18159,n11657585
18160,n10060352
18161,n12725521
18162,n12127768
18163,n04343511
18164,n12088223
18165,n10368291
18166,n10093475
18167,n03842585
18168,n11632167
18169,n10512201
18170,n02251593
18171,n11955040
18172,n10728117
18173,n12068432
18174,n03207305
18175,n10160188
18176,n12664710
18177,n10533983
18178,n03694639
18179,n12768809
18180,n02050442
18181,n02680512
18182,n12528549
18183,n09738400
18184,n12710295
18185,n10060175
18186,n12920204
18187,n01444339
18188,n04393095
18189,n13205058
18190,n02732572
18191,n10420277
18192,n10061882
18193,n10323999
18194,n11710658
18195,n09722817
18196,n10174253
18197,n10074735
18198,n12104734
18199,n12143676
18200,n11609684
18201,n03542860
18202,n11627512
18203,n03156405
18204,n03036469
18205,n03572107
18206,n11685621
18207,n12861541
18208,n03505383
18209,n02310717
18210,n03011355
18211,n13121349
18212,n02046939
18213,n09923003
18214,n13096779
18215,n10147262
18216,n04242315
18217,n10590452
18218,n12657755
18219,n12837803
18220,n10657835
18221,n04498873
18222,n12495895
18223,n10478462
18224,n09715303
18225,n02513939
18226,n03405111
18227,n11901597
18228,n00467719
18229,n03235180
18230,n03899612
18231,n10555059
18232,n11934463
18233,n02380745
18234,n03838298
18235,n02432511
18236,n12405714
18237,n11733548
18238,n02094721
18239,n01317089
18240,n11876803
18241,n04313503
18242,n01750167
18243,n12935609
18244,n12277150
18245,n04358256
18246,n00450700
18247,n03834472
18248,n02539424
18249,n12507823
18250,n03838748
18251,n12715914
18252,n02260863
18253,n10432875
18254,n03350204
18255,n03338821
18256,n12262185
18257,n11990627
18258,n04286960
18259,n02349390
18260,n02404432
18261,n04498389
18262,n04268565
18263,n12582231
18264,n04000592
18265,n03462972
18266,n00471437
18267,n03781467
18268,n12941536
18269,n10009162
18270,n10235269
18271,n03514340
18272,n12388143
18273,n03566193
18274,n01993830
18275,n01893164
18276,n02644665
18277,n03681813
18278,n10486236
18279,n09429630
18280,n12267133
18281,n11866706
18282,n10057271
18283,n03043693
18284,n10707134
18285,n04299370
18286,n12079963
18287,n12441183
18288,n07461050
18289,n10672371
18290,n04142175
18291,n09719309
18292,n09750770
18293,n10560637
18294,n11617878
18295,n09892262
18296,n11766189
18297,n12263588
18298,n02297938
18299,n09931165
18300,n04172230
18301,n11765568
18302,n11951511
18303,n01705934
18304,n12655062
18305,n02770721
18306,n12600267
18307,n09899782
18308,n11927740
18309,n11624192
18310,n04107598
18311,n10598904
18312,n04123740
18313,n12897999
18314,n03816136
18315,n11773987
18316,n12428242
18317,n02750320
18318,n03500389
18319,n03368048
18320,n02757927
18321,n04003241
18322,n09693244
18323,n10539160
18324,n10247358
18325,n09670521
18326,n04479823
18327,n02069974
18328,n10308653
18329,n00445055
18330,n04593376
18331,n12160125
18332,n12236546
18333,n12054195
18334,n04543996
18335,n10755164
18336,n04051549
18337,n04132465
18338,n04240752
18339,n11807525
18340,n02350105
18341,n02176747
18342,n12409470
18343,n01925916
18344,n12818346
18345,n03307037
18346,n02450829
18347,n09616922
18348,n09707289
18349,n06263609
18350,n09729156
18351,n12174926
18352,n12511856
18353,n12703856
18354,n09790482
18355,n04381724
18356,n03556811
18357,n02675522
18358,n12866635
18359,n12294871
18360,n03618797
18361,n12981086
18362,n10792506
18363,n12646605
18364,n12539306
18365,n12557064
18366,n01565345
18367,n02833793
18368,n11910666
18369,n02967626
18370,n04421740
18371,n12286826
18372,n04201064
18373,n11816121
18374,n11928352
18375,n12404729
18376,n03185868
18377,n04237174
18378,n13044375
18379,n12242850
18380,n03174731
18381,n01586020
18382,n10785480
18383,n00439826
18384,n02416820
18385,n10384214
18386,n02427576
18387,n04133114
18388,n09905530
18389,n10349243
18390,n01651778
18391,n12754174
18392,n12447581
18393,n03994297
18394,n12243109
18395,n12005656
18396,n04348359
18397,n11918473
18398,n12852234
18399,n12246773
18400,n02724722
18401,n05467054
18402,n09741999
18403,n04148579
18404,n11907405
18405,n10505613
18406,n10245863
18407,n12351091
18408,n09224725
18409,n10405540
18410,n12308112
18411,n03665924
18412,n13201969
18413,n09944160
18414,n12053962
18415,n12091377
18416,n10052694
18417,n09724785
18418,n12639736
18419,n10236521
18420,n09901921
18421,n12643113
18422,n04295081
18423,n04207343
18424,n02667693
18425,n12658846
18426,n12705458
18427,n10481167
18428,n03284886
18429,n10354265
18430,n12528974
18431,n10144338
18432,n12273515
18433,n01577659
18434,n02836900
18435,n12196527
18436,n12857779
18437,n13194212
18438,n02800940
18439,n12336333
18440,n12365900
18441,n10106387
18442,n10759331
18443,n03121298
18444,n04155177
18445,n09741331
18446,n12723062
18447,n10103155
18448,n05244421
18449,n02370525
18450,n10363445
18451,n07757602
18452,n12204032
18453,n10689306
18454,n09624559
18455,n10143172
18456,n12560621
18457,n01702256
18458,n12186554
18459,n11976933
18460,n11621029
18461,n12635744
18462,n11865071
18463,n12768369
18464,n10345015
18465,n02628062
18466,n02379743
18467,n13063514
18468,n03429137
18469,n13050397
18470,n10680796
18471,n10548419
18472,n02850060
18473,n12310638
18474,n04475900
18475,n04230707
18476,n09698644
18477,n12939479
18478,n03036701
18479,n09694664
18480,n10681557
18481,n04310507
18482,n13201566
18483,n10298912
18484,n03219966
18485,n11953884
18486,n12232280
18487,n04378489
18488,n02660519
18489,n09295210
18490,n04020298
18491,n03790755
18492,n00483508
18493,n11710827
18494,n11710393
18495,n02430045
18496,n10091651
18497,n10576316
18498,n02768433
18499,n03142325
18500,n01749244
18501,n02523110
18502,n04240434
18503,n11935469
18504,n11652217
18505,n12684379
18506,n03615655
18507,n10235385
18508,n12741222
18509,n13091774
18510,n04539203
18511,n04401680
18512,n12296735
18513,n10028541
18514,n04022866
18515,n10561736
18516,n03539433
18517,n12729315
18518,n04491769
18519,n05266096
18520,n12580012
18521,n09945021
18522,n01500476
18523,n01647466
18524,n09842528
18525,n12179632
18526,n02953455
18527,n04546595
18528,n02041875
18529,n10370381
18530,n12395906
18531,n10792335
18532,n12003167
18533,n12145477
18534,n09994878
18535,n03850245
18536,n03938725
18537,n09403211
18538,n10134982
18539,n09783884
18540,n10331098
18541,n03353951
18542,n03021228
18543,n11701302
18544,n04438507
18545,n04603399
18546,n12105981
18547,n09958447
18548,n12655498
18549,n04330189
18550,n12569851
18551,n09376526
18552,n09930628
18553,n10485883
18554,n03554375
18555,n01956764
18556,n09920106
18557,n02416104
18558,n02952585
18559,n03503718
18560,n12422559
18561,n02350357
18562,n01456756
18563,n12219668
18564,n12295429
18565,n01780426
18566,n03460455
18567,n04043168
18568,n01564394
18569,n03348142
18570,n00443692
18571,n12641180
18572,n10362319
18573,n02290340
18574,n02935017
18575,n02556373
18576,n12464649
18577,n12655726
18578,n12698435
18579,n12927758
18580,n02395694
18581,n03504293
18582,n12080588
18583,n09742315
18584,n09938080
18585,n10478827
18586,n03389983
18587,n02428508
18588,n12746884
18589,n03252231
18590,n11798688
18591,n12338146
18592,n12301766
18593,n13898207
18594,n12488709
18595,n13145040
18596,n03897130
18597,n10425946
18598,n12646950
18599,n01828096
18600,n12572546
18601,n10135297
18602,n12853080
18603,n10025635
18604,n03639077
18605,n00448466
18606,n12782530
18607,n11982545
18608,n11646694
18609,n11955532
18610,n09720842
18611,n13173882
18612,n10243137
18613,n01588725
18614,n02524524
18615,n03024333
18616,n11878283
18617,n02406432
18618,n02377388
18619,n12852428
18620,n03266195
18621,n04601938
18622,n12505253
18623,n10023656
18624,n12062105
18625,n01689081
18626,n10803031
18627,n10748620
18628,n11901977
18629,n12446519
18630,n04446162
18631,n10724132
18632,n00480885
18633,n09637339
18634,n02258629
18635,n02745492
18636,n11853079
18637,n02930645
18638,n03682380
18639,n00464277
18640,n04115456
18641,n12887293
18642,n02821627
18643,n10342893
18644,n04262678
18645,n02786736
18646,n02516188
18647,n00481938
18648,n10524076
18649,n10360366
18650,n09784160
18651,n12268246
18652,n12222900
18653,n02859557
18654,n10482054
18655,n03643491
18656,n02038466
18657,n04404817
18658,n11850918
18659,n13119870
18660,n03487331
18661,n12562785
18662,n12333053
18663,n04001265
18664,n09905185
18665,n12462582
18666,n11849871
18667,n04307767
18668,n04083309
18669,n09245515
18670,n10274318
18671,n04079933
18672,n10660128
18673,n04211970
18674,n11741350
18675,n10359422
18676,n09762011
18677,n02933340
18678,n10171567
18679,n12902466
18680,n04551055
18681,n12785889
18682,n02633977
18683,n03765561
18684,n12662772
18685,n09805475
18686,n03552001
18687,n09672590
18688,n10074249
18689,n09723944
18690,n04174234
18691,n03517509
18692,n12218490
18693,n03257065
18694,n12913524
18695,n13206817
18696,n10744078
18697,n10185483
18698,n13208302
18699,n04313628
18700,n12521394
18701,n03321103
18702,n12256920
18703,n11629047
18704,n12572858
18705,n10380126
18706,n04365751
18707,n02141713
18708,n03949145
18709,n10526534
18710,n14908027
18711,n04595028
18712,n02579303
18713,n01492860
18714,n02049532
18715,n04057846
18716,n01890144
18717,n11694300
18718,n03288886
18719,n02354320
18720,n01600341
18721,n10588965
18722,n02048115
18723,n10261862
18724,n09951616
18725,n03239054
18726,n02601921
18727,n12803226
18728,n11760785
18729,n11922661
18730,n04559994
18731,n10105733
18732,n10716576
18733,n02385776
18734,n03602194
18735,n10267166
18736,n12429352
18737,n10262445
18738,n04550676
18739,n10679723
18740,n11951820
18741,n13147532
18742,n03718581
18743,n02283201
18744,n10152763
18745,n11622368
18746,n02794664
18747,n04060647
18748,n02660091
18749,n02148991
18750,n02587051
18751,n03581897
18752,n11869351
18753,n12200905
18754,n12755727
18755,n12830568
18756,n03035252
18757,n01661592
18758,n03168774
18759,n04445154
18760,n12726357
18761,n10131590
18762,n02377603
18763,n03498441
18764,n12077244
18765,n03663433
18766,n02385214
18767,n09929577
18768,n00447540
18769,n04542595
18770,n12824053
18771,n12140511
18772,n02183857
18773,n12775393
18774,n03680734
18775,n09981939
18776,n09924106
18777,n10314182
18778,n02737660
18779,n12981301
18780,n10195593
18781,n02431785
18782,n03958338
18783,n02963987
18784,n03098688
18785,n03252787
18786,n09737050
18787,n11772879
18788,n12194613
18789,n04461437
18790,n09953615
18791,n11762018
18792,n04040373
18793,n12531328
18794,n12281788
18795,n01576076
18796,n03436772
18797,n02203152
18798,n10386196
18799,n12071477
18800,n09835153
18801,n10778148
18802,n10747965
18803,n01551300
18804,n02315487
18805,n03711044
18806,n01792955
18807,n03180865
18808,n02332755
18809,n12805146
18810,n02597972
18811,n10212501
18812,n12127575
18813,n03897634
18814,n01791463
18815,n11961871
18816,n13132034
18817,n04089152
18818,n03527565
18819,n12590600
18820,n02889996
18821,n03451365
18822,n03369866
18823,n01821554
18824,n03857026
18825,n12383737
18826,n10094320
18827,n12133151
18828,n10758337
18829,n12769219
18830,n03799240
18831,n01948573
18832,n10130877
18833,n12698598
18834,n03984234
18835,n11979354
18836,n12160857
18837,n12506991
18838,n09866115
18839,n04314522
18840,n12866968
18841,n02672152
18842,n03757604
18843,n12703383
18844,n12078451
18845,n10311661
18846,n12239880
18847,n04102872
18848,n03396074
18849,n10409459
18850,n01958038
18851,n09724234
18852,n10588357
18853,n10329035
18854,n04338963
18855,n12862512
18856,n03470005
18857,n09959142
18858,n02738978
18859,n12467197
18860,n03621377
18861,n03103396
18862,n09889170
18863,n03960490
18864,n01671125
18865,n12001294
18866,n03947466
18867,n10094584
18868,n11726269
18869,n04368496
18870,n12678794
18871,n12458713
18872,n12926480
18873,n10489426
18874,n10290919
18875,n10568358
18876,n04493109
18877,n04555291
18878,n01502101
18879,n11924445
18880,n03256928
18881,n04084682
18882,n11723452
18883,n13143285
18884,n01947139
18885,n02682569
18886,n11723986
18887,n03727465
18888,n02593453
18889,n02966786
18890,n10195261
18891,n04280970
18892,n11879722
18893,n10803978
18894,n11750173
18895,n04097622
18896,n12242123
18897,n09787534
18898,n04250692
18899,n12322501
18900,n11978961
18901,n10493685
18902,n04308583
18903,n09994673
18904,n13205249
18905,n12286068
18906,n03835197
18907,n11626010
18908,n10077879
18909,n02850732
18910,n12847008
18911,n04368365
18912,n11978551
18913,n12714254
18914,n12288005
18915,n10396908
18916,n12076223
18917,n10328437
18918,n10013811
18919,n03441345
18920,n09643799
18921,n09239302
18922,n02931013
18923,n01971620
18924,n10659042
18925,n03726371
18926,n04261638
18927,n02306433
18928,n11940349
18929,n09720595
18930,n11849467
18931,n03496296
18932,n07774295
18933,n02405440
18934,n03914583
18935,n03333129
18936,n10155600
18937,n13133233
18938,n01555305
18939,n12291143
18940,n09910840
18941,n04595762
18942,n02922798
18943,n12400489
18944,n12180885
18945,n04560502
18946,n12330587
18947,n03967942
18948,n13151082
18949,n04558478
18950,n12957924
18951,n10465002
18952,n12435486
18953,n12477583
18954,n01565930
18955,n09432283
18956,n09668437
18957,n04439712
18958,n09699642
18959,n01317294
18960,n12953206
18961,n11956850
18962,n02284224
18963,n09704057
18964,n10615179
18965,n03412220
18966,n13215586
18967,n02710201
18968,n09915651
18969,n04120842
18970,n12861345
18971,n03589513
18972,n03710937
18973,n10496489
18974,n10693235
18975,n09990777
18976,n03577090
18977,n01581874
18978,n09778927
18979,n04393301
18980,n06266878
18981,n11742878
18982,n11856573
18983,n12413419
18984,n11851258
18985,n12521186
18986,n09653438
18987,n03284743
18988,n12851469
18989,n03422589
18990,n03366721
18991,n11858814
18992,n12580654
18993,n12817855
18994,n12454705
18995,n02065263
18996,n13042316
18997,n12770892
18998,n03964495
18999,n04094250
19000,n03141455
19001,n12595699
19002,n09934774
19003,n12932706
19004,n01481331
19005,n02245443
19006,n04093915
19007,n02430643
19008,n02988679
19009,n12768933
19010,n07752602
19011,n12195734
19012,n09723819
19013,n01912809
19014,n02358584
19015,n03389611
19016,n03149810
19017,n13144084
19018,n09947127
19019,n12757930
19020,n10506544
19021,n03777126
19022,n01477525
19023,n04113641
19024,n02294097
19025,n09294877
19026,n11795049
19027,n10140783
19028,n09836343
19029,n12523850
19030,n04561010
19031,n01972541
19032,n10562135
19033,n04396902
19034,n04316498
19035,n12775919
19036,n02793296
19037,n02474282
19038,n12601494
19039,n13141564
19040,n09400987
19041,n04503499
19042,n11868814
19043,n11981192
19044,n04085873
19045,n06254669
19046,n12812801
19047,n03885535
19048,n09763784
19049,n10160412
19050,n11650160
19051,n02591911
19052,n02944826
19053,n03822656
19054,n03126090
19055,n02171164
19056,n12070712
19057,n10738670
19058,n12596345
19059,n01543936
19060,n09924313
19061,n03109253
19062,n10181878
19063,n03399579
19064,n03931885
19065,n01637338
19066,n03438071
19067,n04009801
19068,n10101981
19069,n13154841
19070,n10628644
19071,n12002651
19072,n02838958
19073,n01827793
19074,n12382875
19075,n12130549
19076,n12416423
19077,n01472502
19078,n04308915
19079,n01649556
19080,n01973148
19081,n04124370
19082,n12249294
19083,n11936864
19084,n12522678
19085,n01841679
19086,n04047139
19087,n12231192
19088,n12528768
19089,n12498055
19090,n01567133
19091,n03012373
19092,n09946814
19093,n11990920
19094,n03616763
19095,n04501281
19096,n10118743
19097,n02046759
19098,n03326475
19099,n10577820
19100,n10061043
19101,n09662951
19102,n12362274
19103,n01573360
19104,n12925583
19105,n02431122
19106,n09351905
19107,n12369066
19108,n12779603
19109,n03941887
19110,n03421768
19111,n04087432
19112,n09741816
19113,n13214217
19114,n02620578
19115,n13228536
19116,n03585073
19117,n13032618
19118,n07772413
19119,n10474064
19120,n01807105
19121,n04243142
19122,n02742322
19123,n03199488
19124,n10727171
19125,n03698123
19126,n09700964
19127,n10420649
19128,n10602985
19129,n10645017
19130,n02650050
19131,n01684741
19132,n13157481
19133,n12378753
19134,n01438581
19135,n10313239
19136,n03968728
19137,n12019827
19138,n05260240
19139,n11621727
19140,n10708292
19141,n10451858
19142,n12970193
19143,n04019881
19144,n12666965
19145,n09797742
19146,n03031152
19147,n01790304
19148,n12648424
19149,n01822300
19150,n12370174
19151,n10628097
19152,n03935883
19153,n09997622
19154,n04144241
19155,n03143754
19156,n12131550
19157,n12062781
19158,n11658544
19159,n02861777
19160,n11893916
19161,n02308735
19162,n03507963
19163,n04264485
19164,n02676938
19165,n12741586
19166,n01919385
19167,n12427757
19168,n02715229
19169,n11840764
19170,n09826605
19171,n04096066
19172,n10654015
19173,n12374418
19174,n04394421
19175,n02412787
19176,n02873839
19177,n12938667
19178,n09444783
19179,n10438842
19180,n12096395
19181,n04016684
19182,n01903498
19183,n12180168
19184,n13064111
19185,n03024518
19186,n03637027
19187,n11610823
19188,n10074841
19189,n12663804
19190,n12945177
19191,n01860864
19192,n03412058
19193,n12843557
19194,n12779851
19195,n11887476
19196,n02519686
19197,n04486322
19198,n04119751
19199,n10804287
19200,n01792042
19201,n12872458
19202,n01699040
19203,n04449290
19204,n12346578
19205,n12113323
19206,n13132940
19207,n04236377
19208,n13208965
19209,n03555862
19210,n12640284
19211,n12912274
19212,n10791890
19213,n04323519
19214,n10482921
19215,n04558804
19216,n04469813
19217,n12454556
19218,n12667582
19219,n13193143
19220,n12920521
19221,n02043808
19222,n09735258
19223,n03439348
19224,n03042384
19225,n03261395
19226,n12307240
19227,n02584145
19228,n04318892
19229,n12655245
19230,n09436444
19231,n01603953
19232,n10364198
19233,n02684515
19234,n01957335
19235,n02574910
19236,n09625401
19237,n10601362
19238,n07737081
19239,n06273207
19240,n03971960
19241,n11855553
19242,n02016816
19243,n03102516
19244,n04374521
19245,n11596108
19246,n03438661
19247,n12973443
19248,n02991302
19249,n02603540
19250,n10024362
19251,n12561169
19252,n10473562
19253,n03471347
19254,n03300216
19255,n03811965
19256,n09696763
19257,n04569063
19258,n02806088
19259,n10731013
19260,n02714315
19261,n09664908
19262,n03684224
19263,n02558206
19264,n11725973
19265,n05257476
19266,n13157971
19267,n09641578
19268,n02081798
19269,n03766697
19270,n02613572
19271,n11935877
19272,n03202760
19273,n12589841
19274,n03593222
19275,n01683558
19276,n01810700
19277,n10037385
19278,n09676021
19279,n11798496
19280,n01543632
19281,n10760622
19282,n12679023
19283,n04447156
19284,n03547229
19285,n12065316
19286,n02863426
19287,n02214773
19288,n11976511
19289,n03428226
19290,n03812924
19291,n04214282
19292,n12929600
19293,n03951068
19294,n12165170
19295,n12099342
19296,n10212780
19297,n03029925
19298,n11778092
19299,n03503477
19300,n11872658
19301,n12644902
19302,n02792409
19303,n04592465
19304,n09759501
19305,n04131015
19306,n11806219
19307,n01833112
19308,n12984595
19309,n02346170
19310,n12637485
19311,n12220019
19312,n02805283
19313,n11717577
19314,n12764008
19315,n09899929
19316,n10730728
19317,n03817522
19318,n03796974
19319,n12498457
19320,n03474779
19321,n03365592
19322,n03344305
19323,n04593629
19324,n09742101
19325,n12863624
19326,n02947818
19327,n09629065
19328,n09728137
19329,n02960352
19330,n01844746
19331,n02047614
19332,n13188268
19333,n09716933
19334,n02431628
19335,n12858987
19336,n10656223
19337,n11610047
19338,n13099833
19339,n12285195
19340,n01539272
19341,n02687992
19342,n03418158
19343,n01705591
19344,n10349750
19345,n03591116
19346,n03253886
19347,n09671089
19348,n11933387
19349,n01909788
19350,n04355821
19351,n09761068
19352,n12444898
19353,n06267893
19354,n10265281
19355,n04404997
19356,n01565078
19357,n09866661
19358,n13201423
19359,n04354487
19360,n10764622
19361,n03322836
19362,n09863936
19363,n02216211
19364,n10778044
19365,n11882237
19366,n12337391
19367,n10131815
19368,n12918991
19369,n01790171
19370,n10324560
19371,n10015215
19372,n10469611
19373,n02060889
19374,n04289576
19375,n11860208
19376,n12584191
19377,n09690621
19378,n12945549
19379,n12360684
19380,n11853813
19381,n12276872
19382,n03596285
19383,n02575325
19384,n12623211
19385,n10663549
19386,n00467320
19387,n13185269
19388,n03403643
19389,n12234669
19390,n12774641
19391,n09753348
19392,n11790089
19393,n04519887
19394,n10374849
19395,n13127843
19396,n04213105
19397,n03315805
19398,n03409920
19399,n10466198
19400,n10291469
19401,n04455652
19402,n12656909
19403,n12732756
19404,n10300829
19405,n12122725
19406,n12125183
19407,n11772408
19408,n11652966
19409,n10347446
19410,n11547562
19411,n12727729
19412,n01962506
19413,n10500603
19414,n12084555
19415,n09849167
19416,n03840327
19417,n10221520
19418,n12117326
19419,n03213826
19420,n12630999
19421,n03951800
19422,n04478657
19423,n10077106
19424,n12142357
19425,n12434985
19426,n10729330
19427,n02909285
19428,n01470895
19429,n12810595
19430,n02236355
19431,n00445226
19432,n01612476
19433,n04004990
19434,n09618760
19435,n10720453
19436,n01317391
19437,n11707827
19438,n12591351
19439,n03951971
19440,n02670186
19441,n02519148
19442,n12626878
19443,n12280060
19444,n11744471
19445,n02080146
19446,n12565102
19447,n02709101
19448,n12658308
19449,n09885059
19450,n02550203
19451,n02474777
19452,n12038898
19453,n03695616
19454,n10364502
19455,n11616260
19456,n12870225
19457,n04503073
19458,n02582721
19459,n01556182
19460,n12274863
19461,n12271643
19462,n04424692
19463,n02215161
19464,n03769610
19465,n11882636
19466,n01800633
19467,n11601177
19468,n10135129
19469,n10062594
19470,n04193883
19471,n11932927
19472,n13219833
19473,n10206629
19474,n10667709
19475,n01357507
19476,n12726670
19477,n11931540
19478,n12170585
19479,n03715275
19480,n10288964
19481,n13173132
19482,n09903936
19483,n02916065
19484,n12151615
19485,n03374649
19486,n12716400
19487,n13156986
19488,n02083780
19489,n01546921
19490,n02911485
19491,n04135024
19492,n03934656
19493,n09967967
19494,n03077616
19495,n09923418
19496,n00440218
19497,n04486934
19498,n10419630
19499,n12933274
19500,n02590702
19501,n12641413
19502,n10704886
19503,n09748889
19504,n12096563
19505,n06272612
19506,n12432069
19507,n09853645
19508,n10203949
19509,n11100798
19510,n02228697
19511,n12412355
19512,n02873623
19513,n02628259
19514,n02814338
19515,n03451798
19516,n02006063
19517,n10376523
19518,n04041408
19519,n12253229
19520,n03774461
19521,n03655470
19522,n13029760
19523,n10278456
19524,n03070193
19525,n03404449
19526,n02070174
19527,n03291741
19528,n10611267
19529,n12706410
19530,n09686401
19531,n12613706
19532,n11761202
19533,n12711984
19534,n10095869
19535,n12103894
19536,n10277815
19537,n12342498
19538,n11616852
19539,n11649150
19540,n03779884
19541,n02848921
19542,n02563182
